Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
927140,01-01-2020 02:04,Wheat Beer,Pints,Marathahalli,17,22.60391874,5.38145297,1.041998143,5.289686266,20,5,1:0.32:0.16,837,19292.01283,9.027515021,80.98787467,2.367173277,2.97782344,4.904564589
6246863,01-01-2020 02:05,Porter,Pints,Malleswaram,15,20.09181239,4.794054265,1.047308541,5.347314049,36,11,1:0.44:0.21,4311,16194.27162,9.646251511,75.04118355,1.122738939,1.027228095,1.85151294
7353225,01-01-2020 02:05,Wheat Beer,Cans,Jayanagar,15,22.12788316,5.228795,1.06819944,5.568138347,53,16,1:0.42:0.19,993,16797.17734,7.186888447,73.18094231,3.598522685,1.903812926,3.427898828
2682965,01-01-2020 02:05,Porter,Kegs,Marathahalli,10,17.10033268,5.394847716,1.0607677,5.549230149,57,6,1:0.28:0.28,4164,11660.24564,9.851151039,77.6495038,3.244004872,4.960886244,2.497397587
4998689,01-01-2020 02:05,Stout,Bottles,Malleswaram,13,23.97647244,4.936121504,1.077152696,5.73880645,42,6,1:0.44:0.19,1456,17588.12406,7.691027829,76.00194867,3.05961383,1.434940921,2.133336899
343191,01-01-2020 02:05,Ale,Cans,Malleswaram,10,23.83731641,5.193074582,1.076769774,5.233826499,29,8,1:0.33:0.15,1069,19075.65462,9.615366781,79.51508852,4.135023656,4.939207863,3.597276082
9527405,01-01-2020 02:06,Lager,Kegs,Indiranagar,16,17.57659783,4.644514193,1.042446203,4.667518457,58,18,1:0.27:0.21,2769,1900.602099,8.707906324,70.9001581,3.490261203,4.273638573,4.117982925
741082,01-01-2020 02:07,Pilsner,Bottles,Indiranagar,10,23.53333649,5.341566333,1.060734489,5.70682005,53,10,1:0.48:0.26,4726,11565.05032,6.861279365,84.49957713,2.317179522,1.248264588,4.422054265
7851615,01-01-2020 02:07,Stout,Pints,Yelahanka,18,16.05519989,5.111194836,1.060856171,5.64449593,36,18,1:0.34:0.22,3662,18968.33824,7.240531097,86.32834612,3.060752053,2.238530135,2.23280759
4450003,01-01-2020 02:07,Pilsner,Bottles,Electronic City,14,23.22230997,4.610610648,1.042145011,5.443022696,25,7,1:0.32:0.29,981,6705.232154,6.884315854,79.01626121,3.812994103,1.147535266,3.483088304
7745313,01-01-2020 02:07,Ale,Kegs,HSR Layout,15,23.17830889,4.511203897,1.059056316,4.661287937,27,16,1:0.41:0.29,1516,2984.540162,9.097160073,76.78990143,3.417781165,1.343475462,3.940513347
5874959,01-01-2020 02:07,Lager,Cans,Jayanagar,13,17.86915799,4.602307238,1.074105554,5.320794101,24,19,1:0.49:0.21,3203,19494.98601,8.230059002,72.65465175,4.767230334,1.089700556,1.651763058
4410654,01-01-2020 02:08,Ale,Pints,Electronic City,10,23.18530374,4.988903108,1.073965362,4.600211591,52,10,1:0.34:0.28,4123,1785.041014,6.290644648,85.91025498,2.28751353,4.651038537,1.597846331
6622218,01-01-2020 02:08,IPA,Bottles,Malleswaram,10,21.33730867,4.958590733,1.060279117,5.959196618,53,19,1:0.22:0.12,1368,6863.711747,7.241197488,77.65570595,3.371150647,1.917729179,4.429155598
917067,01-01-2020 02:08,IPA,Pints,Koramangala,19,22.54725133,4.936658755,1.046729797,5.886528168,27,10,1:0.30:0.24,2659,1951.391852,7.460842827,79.10488326,1.425647987,3.163344125,3.92145208
9515248,01-01-2020 02:09,Lager,Pints,Marathahalli,13,20.05845794,5.249996772,1.074959873,5.986709821,33,17,1:0.26:0.28,1728,2136.14464,9.215813815,71.23815808,1.265510842,3.353200112,1.477828067
2773715,01-01-2020 02:09,Stout,Bottles,Whitefield,18,20.58905575,5.068020801,1.046502946,5.59975015,57,16,1:0.49:0.24,4226,4540.307192,8.016630421,80.94287687,4.58654237,2.016202295,1.955461733
6955980,01-01-2020 02:09,Stout,Cans,Yelahanka,19,24.37332459,4.848349616,1.054250214,5.654540693,42,10,1:0.47:0.16,3964,7484.077589,8.810395431,71.53751695,4.370759005,1.748654665,2.70152977
8991551,01-01-2020 02:09,Stout,Kegs,Jayanagar,12,23.28583029,4.662302791,1.057805746,5.917557656,25,17,1:0.34:0.14,766,13601.76631,7.844279773,72.15398429,1.899345673,1.070106813,2.654949531
1884172,01-01-2020 02:09,Stout,Bottles,Malleswaram,19,23.92154964,4.723850567,1.0749673,5.183806488,54,14,1:0.21:0.11,2137,17662.98086,6.545389332,71.64781066,4.181373375,1.668044151,1.596524055
1397322,01-01-2020 02:10,Ale,Pints,Electronic City,10,23.93989819,5.109486911,1.043247902,5.94505741,32,10,1:0.46:0.28,1332,15482.78795,9.87024785,70.88402255,3.697274719,1.84281444,2.043273926
2597823,01-01-2020 02:10,Ale,Cans,Whitefield,10,18.06159582,5.207683734,1.0623037,5.664545822,20,16,1:0.25:0.15,3706,15109.29649,7.006668864,80.76126065,3.66565123,1.630661248,4.136424389
6316679,01-01-2020 02:10,Lager,Kegs,Jayanagar,12,24.89420044,5.496826892,1.047507823,5.07746363,30,5,1:0.47:0.16,4557,17915.64892,9.766617139,72.50937917,3.408266821,4.85000154,4.912457877
2564519,01-01-2020 02:10,Porter,Cans,Yelahanka,18,20.1127857,5.323280596,1.065283717,4.980786658,24,14,1:0.40:0.16,3446,15081.05963,9.595090096,84.74062824,1.921863581,1.664317927,2.301848323
7954662,01-01-2020 02:11,Ale,Kegs,Whitefield,16,18.94266232,5.495557764,1.056808102,5.860116378,46,17,1:0.30:0.23,2962,8377.284556,9.044242431,88.73756112,2.727860454,4.877659105,4.180188525
4507395,01-01-2020 02:11,Pilsner,Kegs,Whitefield,17,20.60507394,5.380280781,1.063723991,4.552331256,36,17,1:0.20:0.15,1013,17155.69893,8.389597294,75.22458379,4.822063113,4.723678304,4.525670959
3862042,01-01-2020 02:11,Porter,Bottles,Electronic City,17,20.46122817,5.424510024,1.057556021,5.000258546,59,7,1:0.34:0.10,2826,11459.92947,9.248156988,88.74405717,4.118860382,2.250379874,3.018235032
4801461,01-01-2020 02:11,Pilsner,Bottles,Malleswaram,15,24.02843262,4.655515641,1.060774126,5.395552956,43,10,1:0.25:0.12,1397,18787.32408,7.566159378,83.61745952,4.75430883,2.692008047,2.026190259
4762640,01-01-2020 02:11,IPA,Kegs,Rajajinagar,18,17.07558531,5.355693854,1.060765322,5.251685997,45,16,1:0.42:0.18,1277,11722.53956,7.344057212,86.25919126,4.678696393,4.260255453,1.849275807
3053924,01-01-2020 02:11,Sour,Kegs,Electronic City,12,17.70688474,4.811648234,1.039033798,5.533773741,40,7,1:0.42:0.16,4499,9344.781443,8.112105522,78.60013747,1.913204083,2.862643582,1.832089804
9934094,01-01-2020 02:11,Stout,Pints,Marathahalli,19,18.81600685,4.525963413,1.06264851,4.78412919,55,17,1:0.43:0.28,4238,16438.67432,6.933328156,76.52922622,4.335968978,4.589985849,4.597310816
434370,01-01-2020 02:11,Sour,Bottles,Koramangala,19,22.07241085,5.036539281,1.062306136,4.916560503,22,12,1:0.36:0.27,3273,4805.0353,9.150720528,86.06910811,1.352033709,2.788318508,2.979024156
8047344,01-01-2020 02:11,Ale,Pints,HSR Layout,16,21.69484799,4.962206454,1.066137218,5.743448913,25,10,1:0.22:0.21,4284,2835.062995,7.674641608,74.3079679,2.903349316,1.664483437,4.304057615
3119791,01-01-2020 02:11,Ale,Bottles,Electronic City,17,16.73555941,5.105820737,1.034938922,5.03285832,46,15,1:0.34:0.10,2191,17336.52151,8.757708923,77.85149748,1.921332494,4.803357047,3.949908931
1272307,01-01-2020 02:12,Wheat Beer,Kegs,Marathahalli,19,21.50329407,5.46481492,1.036664079,4.578483607,43,16,1:0.46:0.25,1976,11112.45344,8.283108279,75.79514053,3.3544254,2.151770379,1.192259932
3648372,01-01-2020 02:12,Ale,Cans,Koramangala,10,24.92584628,5.408044591,1.045248008,5.423541251,27,5,1:0.40:0.14,1360,4786.539129,7.11797396,80.36780562,2.641718862,2.453540025,1.78222967
3053429,01-01-2020 02:12,Ale,Kegs,Electronic City,10,18.6385305,4.880975125,1.074928243,5.361201405,30,7,1:0.49:0.26,759,6597.450203,6.325603551,88.72785659,2.341748304,4.580358998,2.555215304
19661,01-01-2020 02:12,IPA,Cans,Malleswaram,19,20.48872738,5.36384413,1.042198937,5.09125272,23,10,1:0.31:0.18,4393,3863.317252,9.70271762,75.37862847,3.188541305,1.995485263,2.732403804
6829233,01-01-2020 02:12,Sour,Bottles,Malleswaram,18,16.69067748,5.230441217,1.036318432,5.294835282,29,15,1:0.46:0.18,780,2332.381464,7.187949888,78.18231195,3.707933981,4.196928192,1.073803498
214400,01-01-2020 02:12,Ale,Kegs,Jayanagar,12,21.32581016,4.577983445,1.07957335,5.251082115,33,13,1:0.35:0.12,824,10502.81523,9.597168891,86.20791834,1.471826947,2.862675191,2.533733949
298457,01-01-2020 02:13,Pilsner,Cans,Electronic City,10,16.33968641,5.304680423,1.068470687,5.415937427,22,17,1:0.44:0.11,723,13486.79045,7.445554328,88.19971315,1.824331379,4.368557858,3.53434293
8694201,01-01-2020 02:13,Stout,Cans,Indiranagar,14,16.37980347,4.97188414,1.034481305,5.716791315,24,8,1:0.38:0.10,2798,14296.45741,7.301353013,71.69092942,3.760765625,2.944189156,1.900949841
8820993,01-01-2020 02:13,Porter,Cans,Rajajinagar,15,17.30321611,4.971509998,1.048557177,5.01884,54,17,1:0.26:0.25,4378,13072.00536,6.364286904,76.25970223,4.075254381,2.212835486,1.038294246
8701589,01-01-2020 02:13,Pilsner,Cans,HSR Layout,12,19.97209273,4.522860838,1.036558508,5.002335276,50,15,1:0.36:0.23,4556,14434.51761,7.932960374,80.11940995,1.915952339,4.368868803,1.170520316
8875256,01-01-2020 02:13,IPA,Kegs,Marathahalli,12,18.91154285,4.606607577,1.031055834,4.57166618,40,9,1:0.34:0.13,1614,18162.00784,7.228966617,88.9230433,4.253162015,2.3163467,3.807582933
4431451,01-01-2020 02:13,Wheat Beer,Pints,Rajajinagar,15,22.77082915,4.61091473,1.051163334,5.680310482,34,8,1:0.25:0.18,2062,10968.42526,6.411642614,89.64578169,1.243229047,3.150871269,4.806313877
7143042,01-01-2020 02:13,Porter,Kegs,Rajajinagar,13,19.12947207,4.707810968,1.064213454,4.634273271,41,19,1:0.41:0.18,641,11796.92999,8.38302446,75.18037005,2.466972229,4.166055353,2.034027412
261294,01-01-2020 02:13,Stout,Bottles,Malleswaram,14,15.86213879,4.879595277,1.049014381,5.481144149,32,12,1:0.33:0.30,3264,7426.059176,9.924543212,85.28526462,4.120909548,3.696381685,3.394632705
5568209,01-01-2020 02:13,Pilsner,Bottles,Marathahalli,16,24.43996575,4.985845073,1.055428636,5.097168405,34,18,1:0.22:0.20,1855,1912.406498,8.106496411,84.11334346,2.806551257,2.161737017,1.798244073
5249413,01-01-2020 02:13,Sour,Kegs,HSR Layout,16,19.54409292,4.67630519,1.079264089,4.918399785,35,7,1:0.43:0.16,628,14753.16842,6.025063683,79.1504434,1.867337452,3.540895716,3.878319695
4361353,01-01-2020 02:13,IPA,Kegs,Malleswaram,15,21.42012153,5.099578409,1.04053428,4.860973023,34,19,1:0.41:0.15,3160,18762.73806,9.813560308,78.82745989,3.985479334,4.526250859,1.524966874
1848673,01-01-2020 02:14,Lager,Bottles,Marathahalli,18,18.19911211,4.617990614,1.06993119,5.570279254,22,16,1:0.49:0.15,2257,13717.96481,6.116026212,71.64042428,1.061474513,2.873013493,3.421778381
1201568,01-01-2020 02:14,Wheat Beer,Kegs,Electronic City,11,15.49194605,4.781769342,1.063116898,5.52313445,37,18,1:0.30:0.29,2219,17577.43381,9.300208683,80.13665955,1.309507496,4.147278,1.415822758
629413,01-01-2020 02:14,Porter,Cans,Koramangala,10,21.76684597,5.252516399,1.062335783,5.865463268,22,19,1:0.29:0.25,2796,15955.49649,8.706897786,82.97984876,4.090959865,4.084130465,2.981959925
7849015,01-01-2020 02:14,IPA,Bottles,Indiranagar,11,17.42519157,4.708590728,1.067999787,5.474075373,22,18,1:0.46:0.16,4227,9721.760122,7.73860461,70.75838223,2.044944349,2.00644673,2.960690704
4665693,01-01-2020 02:14,Stout,Bottles,Yelahanka,13,15.40940964,4.560722918,1.061904626,5.193306641,47,16,1:0.33:0.20,2093,16104.35776,8.668080581,70.49491055,3.741542027,2.22404572,1.247460986
9840147,01-01-2020 02:14,Lager,Pints,Indiranagar,12,19.90783115,5.401525666,1.069288023,5.600105397,30,11,1:0.49:0.13,4486,9721.783931,7.155939297,88.87059388,3.997365659,2.456718052,2.408004911
6038718,01-01-2020 02:15,Sour,Kegs,HSR Layout,12,19.2580442,4.530805564,1.059042486,5.247623304,45,17,1:0.36:0.16,4085,18657.7897,9.691427001,85.75222467,2.687124913,4.32358383,1.840592155
8649934,01-01-2020 02:15,Ale,Bottles,HSR Layout,15,17.36117854,4.63666675,1.070743686,5.951658236,27,12,1:0.36:0.27,1180,17606.54888,6.176741157,75.53564464,2.311769781,4.670308818,2.381089495
2241434,01-01-2020 02:15,Ale,Pints,Rajajinagar,13,21.02370858,4.577505864,1.043290867,5.380184194,59,6,1:0.33:0.17,4919,19708.05325,9.713551391,76.40131629,3.311757297,4.893042874,1.886537978
2125647,01-01-2020 02:15,Porter,Cans,Koramangala,10,23.72481128,4.849231138,1.038808211,5.151019439,35,13,1:0.24:0.15,4970,15127.23806,7.248251733,79.00506472,2.034145508,4.55635684,3.390304651
7148024,01-01-2020 02:15,Stout,Cans,Indiranagar,14,21.42137699,5.246892152,1.071946503,5.494390252,41,12,1:0.21:0.13,3210,2820.265528,7.302719053,80.88796851,2.450281049,1.687491194,2.077192871
8370279,01-01-2020 02:15,Pilsner,Bottles,Whitefield,19,16.64336032,5.224633573,1.055731966,4.841243079,30,9,1:0.37:0.11,2646,17773.07296,7.187825794,70.64449236,4.950878625,1.332973518,2.230545226
8407412,01-01-2020 02:15,IPA,Pints,Rajajinagar,14,21.56275067,4.908893912,1.068173026,5.013632887,54,18,1:0.25:0.12,3140,10353.85181,9.889411404,81.70430818,3.606506303,1.880431079,3.346589758
2085337,01-01-2020 02:15,Porter,Kegs,Koramangala,19,23.69252204,4.683635403,1.060499891,5.397630453,54,9,1:0.21:0.11,3093,5749.758389,6.83128231,76.9908678,3.538468966,4.292580117,1.617273203
1109844,01-01-2020 02:15,IPA,Kegs,Whitefield,14,22.02337818,5.233502702,1.078621105,4.9347949,50,7,1:0.35:0.11,1525,15902.88735,6.993973273,88.17874893,2.879515316,1.654014681,3.584496195
2264693,01-01-2020 02:15,IPA,Kegs,Electronic City,10,17.56849985,4.658578514,1.066585762,4.613886095,41,18,1:0.44:0.10,599,1734.288552,9.910964221,71.58408467,4.232681796,4.816309331,3.374567264
1993479,01-01-2020 02:16,Stout,Kegs,HSR Layout,11,20.85107309,5.176557034,1.062638134,5.288120822,30,17,1:0.46:0.22,3695,19190.05091,6.154487604,74.75220613,4.511981923,2.775194071,2.590460567
9929437,01-01-2020 02:16,Lager,Pints,Indiranagar,10,19.92057316,5.023336705,1.068067489,5.675950292,45,5,1:0.21:0.21,2016,3025.576498,6.505040539,79.04821015,2.440185474,2.506400894,1.246791248
6327551,01-01-2020 02:16,Stout,Bottles,HSR Layout,19,18.67745569,5.306471408,1.033040927,5.407937839,52,9,1:0.21:0.21,675,1709.673969,6.152162991,76.24136628,3.245058028,4.746815884,4.704994348
2945252,01-01-2020 02:16,Wheat Beer,Bottles,Koramangala,12,17.70078515,5.151451232,1.044443472,5.063003466,59,10,1:0.42:0.16,3148,3738.070678,8.289988013,81.8575442,1.140571076,4.348725374,4.992634738
5078618,01-01-2020 02:16,Pilsner,Bottles,Marathahalli,11,18.01492269,4.668750012,1.057501655,5.195474564,55,9,1:0.34:0.18,4326,7642.999934,9.213575837,85.02578919,4.408570831,2.939486325,3.8424881
4008298,01-01-2020 02:17,Ale,Cans,Koramangala,14,22.91700091,4.631474892,1.078161196,5.767659278,26,12,1:0.24:0.13,1513,19220.88161,7.520839037,72.63232185,1.189775324,2.633904406,1.384577571
1599419,01-01-2020 02:17,Stout,Kegs,Yelahanka,11,17.98349336,4.99016288,1.07050264,5.271917024,27,18,1:0.21:0.24,1096,7998.038395,6.511835925,75.23891209,3.147639409,3.462434406,4.940712455
127402,01-01-2020 02:17,Lager,Cans,Rajajinagar,17,22.44096312,4.87656082,1.044034188,4.945107996,57,18,1:0.26:0.13,3187,17814.91371,9.100460202,87.67225273,2.398905224,3.924427769,1.928229996
7737423,01-01-2020 02:18,Stout,Cans,HSR Layout,12,16.4986115,4.759572072,1.031502374,5.675007817,36,8,1:0.37:0.22,1440,3235.122073,7.386238122,75.67036845,1.856539195,4.657150429,3.857961538
9261060,01-01-2020 02:18,Pilsner,Pints,Malleswaram,12,17.15657594,5.385353485,1.030770098,5.473180941,53,7,1:0.42:0.24,2678,10104.95474,8.001172249,78.41730601,2.14367747,1.906936066,3.530403877
6884782,01-01-2020 02:18,Pilsner,Cans,Whitefield,13,18.00205634,4.869904234,1.043186876,5.516861836,44,6,1:0.31:0.21,3695,3485.839578,6.988022698,86.07208057,2.18269127,3.990258365,2.894803983
3107436,01-01-2020 02:18,Wheat Beer,Pints,Malleswaram,18,15.1900201,4.962408954,1.079422558,4.827839774,43,5,1:0.35:0.26,1993,6397.526649,6.471320924,86.5810438,2.474742785,1.259062805,1.516761051
7563532,01-01-2020 02:18,Sour,Bottles,Rajajinagar,14,19.5849978,5.229033551,1.033884533,5.164848369,33,13,1:0.21:0.22,4223,1685.517774,7.36389441,85.76201014,3.821869874,1.984848381,3.599422104
4672065,01-01-2020 02:19,Ale,Kegs,Malleswaram,10,15.01254725,5.168796117,1.064151124,5.391355923,41,18,1:0.22:0.23,3196,12771.84853,8.957119418,75.5535525,2.947997632,2.823080814,2.700109581
919494,01-01-2020 02:19,Sour,Pints,Jayanagar,11,19.10392644,5.34028799,1.063427175,5.97488262,24,5,1:0.36:0.21,4812,11374.89779,6.706416372,89.51620277,3.221507942,3.712339775,3.086258389
9779854,01-01-2020 02:20,IPA,Kegs,Marathahalli,15,21.00331669,4.851122597,1.072444762,5.235402512,30,7,1:0.20:0.17,2557,5220.984268,9.670166488,71.27584959,1.030905659,1.696674905,2.072873025
6627294,01-01-2020 02:20,Stout,Kegs,Indiranagar,16,24.08680593,5.157209786,1.072055514,5.723650623,46,13,1:0.37:0.28,1279,4946.207821,6.865131381,80.78760161,2.224984358,1.449458263,3.555690886
7676865,01-01-2020 02:20,Porter,Cans,Marathahalli,19,23.87090817,5.144077834,1.071417185,5.343594098,38,11,1:0.43:0.13,2096,18561.294,8.815492653,76.83950295,3.035475192,1.895251855,3.566013741
557244,01-01-2020 02:20,IPA,Bottles,Whitefield,17,18.02854864,4.89265044,1.031603301,4.570557617,36,6,1:0.24:0.13,3477,5856.112457,7.920996095,74.98537666,2.607380533,3.328940517,1.380826014
2875032,01-01-2020 02:20,Lager,Kegs,Yelahanka,12,18.21837902,5.230110467,1.072888254,5.882609104,40,18,1:0.30:0.15,2975,18917.42,9.091320207,71.26901157,3.016694059,3.567257494,3.667208601
9236749,01-01-2020 02:20,Lager,Bottles,Electronic City,10,15.52621126,5.136911893,1.032114388,5.848248553,44,15,1:0.39:0.20,2193,4785.62009,6.003695721,79.07128937,3.511997051,2.942569381,4.33662305
4493045,01-01-2020 02:21,Stout,Cans,HSR Layout,11,17.91253689,5.305452255,1.040939322,4.604712567,45,18,1:0.48:0.17,4012,2745.359361,9.054043432,84.66304225,4.405998256,4.866247594,4.967408073
3988926,01-01-2020 02:21,Porter,Kegs,Marathahalli,18,18.23609558,5.331156521,1.078950091,4.572844486,22,8,1:0.47:0.21,4987,14090.04632,8.759992302,82.32566223,1.39466042,4.79508589,2.242065059
5557830,01-01-2020 02:21,Stout,Kegs,Whitefield,17,18.15040753,5.054389233,1.03739266,5.72332264,55,18,1:0.45:0.29,954,14990.37015,9.399469298,82.04082793,1.210144909,3.106949539,1.457216569
1041406,01-01-2020 02:21,Wheat Beer,Bottles,Koramangala,19,17.29866868,4.604351419,1.063533447,5.569443448,43,19,1:0.48:0.14,1418,12747.6909,6.832857973,78.89121831,1.034116844,4.224883532,3.531556716
3896491,01-01-2020 02:21,Porter,Cans,Koramangala,14,15.39983562,4.662770686,1.05587992,5.229500177,29,5,1:0.22:0.23,1425,4975.19617,9.860073781,70.30564867,4.523676313,1.510335143,4.724163021
8021443,01-01-2020 02:21,Porter,Pints,Electronic City,10,23.57310228,4.837363276,1.064366202,5.394399182,38,14,1:0.42:0.13,4686,11742.19176,8.718599465,82.66135953,1.094580326,4.796936087,2.649787129
9998218,01-01-2020 02:21,IPA,Bottles,Yelahanka,12,24.880563,5.471678876,1.045885006,5.514228595,49,17,1:0.29:0.18,2946,12572.58221,9.470523298,81.08662407,2.807924798,3.959547624,3.15664462
8630013,01-01-2020 02:21,Stout,Kegs,HSR Layout,15,21.27679572,5.40723742,1.040768375,5.667320951,31,17,1:0.37:0.21,1402,8441.660946,8.236028703,74.32037234,4.702697845,3.904735797,3.50574332
2606401,01-01-2020 02:21,Stout,Pints,Whitefield,10,17.94549981,5.385523346,1.077016847,5.734449351,57,9,1:0.39:0.17,851,1921.746139,9.649293921,71.30178681,3.982020706,3.455639381,1.577496885
8358833,01-01-2020 02:22,Ale,Cans,Yelahanka,12,15.76013144,4.863434804,1.07275877,5.23994878,49,18,1:0.30:0.14,3600,15552.83634,7.565653306,80.65979364,2.999741052,3.132212721,4.419699952
982831,01-01-2020 02:22,Lager,Pints,HSR Layout,15,20.52763439,4.698435816,1.05480845,4.966946931,26,11,1:0.45:0.28,1031,10611.56939,7.371614182,89.23352277,1.889679663,4.701030593,3.155820325
7891575,01-01-2020 02:23,Wheat Beer,Bottles,Jayanagar,17,20.76546871,4.526319973,1.056320927,5.430101021,27,17,1:0.24:0.29,2560,1396.589704,7.219977166,86.06274832,3.250098361,2.294491301,1.702348882
7438154,01-01-2020 02:23,Sour,Pints,Malleswaram,17,21.10603983,4.689701288,1.033875401,5.929547872,59,16,1:0.35:0.20,3077,8852.070261,6.595512593,72.7380811,4.461238268,3.751429296,4.336260348
2242751,01-01-2020 02:23,Lager,Pints,Jayanagar,18,23.56267324,5.349038082,1.030237166,4.645694995,57,12,1:0.39:0.19,4173,4341.209871,7.563666936,81.2117023,4.458715647,4.361444323,1.887043742
3113960,01-01-2020 02:23,Lager,Kegs,Malleswaram,14,19.55889008,4.74906363,1.071797509,5.687566061,30,6,1:0.40:0.30,4172,10716.89455,8.602088237,74.35167497,1.340069042,3.153582659,1.000072788
1358438,01-01-2020 02:23,Wheat Beer,Bottles,Yelahanka,17,24.61340897,5.198895067,1.047730858,5.630216457,58,9,1:0.30:0.23,3299,3073.066139,9.135875021,74.75330371,3.552506684,3.42356053,4.197084182
7632736,01-01-2020 02:23,Stout,Pints,Yelahanka,15,24.81944601,4.933862824,1.039242456,4.644482744,20,18,1:0.36:0.20,3444,7267.805927,8.149279427,74.61649735,3.810424986,1.682931653,4.96060844
3733592,01-01-2020 02:24,Ale,Kegs,Koramangala,11,15.22687851,4.696997228,1.069195721,5.052750029,44,9,1:0.20:0.26,1277,1435.54227,9.049656903,88.9891093,4.48500841,4.264002413,3.665089869
3738454,01-01-2020 02:24,Wheat Beer,Pints,Koramangala,15,24.85936252,4.808140018,1.037626593,5.559239967,48,10,1:0.35:0.13,3309,5313.724678,8.54315599,83.2557129,3.157011055,4.635122099,3.677756097
